,acc,val_acc,loss,val_loss
0,0.5975000262260437,0.75,0.7092238068580627,0.5527792572975159
1,0.6424999833106995,0.7149999737739563,0.6509514451026917,0.5828197002410889
2,0.6924999952316284,0.7325000166893005,0.6040188670158386,0.5719091892242432
3,0.6675000190734863,0.7250000238418579,0.6199181079864502,0.5210041999816895
4,0.7068750262260437,0.7975000143051147,0.5848883390426636,0.4309535622596741
5,0.7368749976158142,0.7825000286102295,0.5458583235740662,0.4330561757087708
6,0.7506250143051147,0.7300000190734863,0.5295596122741699,0.4745278656482697
7,0.7431250214576721,0.7975000143051147,0.5185961127281189,0.4012775123119354
8,0.75,0.7724999785423279,0.5046622753143309,0.4393360018730164
9,0.765625,0.7900000214576721,0.4899947643280029,0.3959886431694031
10,0.7887499928474426,0.8374999761581421,0.4761035442352295,0.3573075532913208
11,0.7787500023841858,0.8249999880790709,0.4727759063243866,0.37497094273567205
12,0.7906249761581421,0.8249999880790709,0.4440936744213104,0.3692909479141235
13,0.8068749904632568,0.8349999785423279,0.443593293428421,0.36394745111465454
14,0.8137500286102295,0.7925000190734863,0.4438213706016541,0.39128315448760986
15,0.8037499785423279,0.8349999785423279,0.4191567301750183,0.35348016023635864
16,0.8075000047683716,0.8550000190734863,0.4237895905971527,0.3508237898349762
17,0.7987499833106995,0.8349999785423279,0.44480285048484797,0.3651071190834045
18,0.8256250023841858,0.8550000190734863,0.4104419648647308,0.3469487130641937
19,0.8274999856948853,0.8299999833106995,0.391747772693634,0.3532093465328217
20,0.8149999976158142,0.8424999713897705,0.3980841040611267,0.35537272691726685
21,0.8106250166893005,0.8299999833106995,0.4217092096805573,0.346905529499054
22,0.8106250166893005,0.8399999737739563,0.4200936257839203,0.3479903042316437
23,0.8312500119209291,0.8299999833106995,0.39389145374298096,0.3752292692661285
24,0.8249999880790709,0.8575000166893005,0.37879908084869385,0.33882418274879456
25,0.8181250095367432,0.8299999833106995,0.4072144329547882,0.343344509601593
26,0.8249999880790709,0.8399999737739563,0.3903438150882721,0.3518628776073456
27,0.8362500071525574,0.8174999952316284,0.3726377189159393,0.3698990643024445
28,0.8287500143051147,0.8625000119209291,0.3890578150749207,0.3359842300415039
29,0.8287500143051147,0.8475000262260437,0.3785573542118073,0.32144010066986084
30,0.8468750119209291,0.8675000071525574,0.3867441415786743,0.3642127513885498
31,0.8318750262260437,0.8600000143051147,0.3693862855434418,0.32925793528556824
32,0.8537499904632568,0.8475000262260437,0.375896155834198,0.3356494903564453
33,0.8343750238418579,0.8550000190734863,0.3913226425647736,0.32490384578704834
34,0.8268749713897705,0.8700000047683716,0.3904500603675842,0.3240645527839661
35,0.8456249833106995,0.8575000166893005,0.3616683185100555,0.3493596017360687
36,0.8318750262260437,0.8625000119209291,0.3822455704212189,0.3382264971733093
37,0.8393750190734863,0.8100000023841858,0.3520288169384003,0.4446865916252136
38,0.8531249761581421,0.8600000143051147,0.3622502982616425,0.33333930373191833
39,0.8462499976158142,0.8600000143051147,0.3765881359577179,0.3324365317821503
40,0.8331249952316284,0.8500000238418579,0.3567124307155609,0.3449122309684753
41,0.8374999761581421,0.8500000238418579,0.3747031092643738,0.3558919131755829
42,0.8556249737739563,0.8600000143051147,0.3496567010879517,0.35463932156562805
43,0.8274999856948853,0.8349999785423279,0.3747029900550842,0.3530292510986328
44,0.8543750047683716,0.8575000166893005,0.3361670672893524,0.3287538588047028
45,0.8381249904632568,0.8475000262260437,0.35768246650695795,0.4013277292251587
46,0.8568750023841858,0.8675000071525574,0.3337106704711914,0.33533480763435364
47,0.8443750143051147,0.8700000047683716,0.3492382764816284,0.3387238383293152
48,0.8518750071525574,0.8650000095367432,0.3528274595737457,0.3424298167228699
49,0.8399999737739563,0.8650000095367432,0.3530491888523102,0.33725136518478394
50,0.846875011920929,0.8675000071525574,0.353937029838562,0.37014198303222656
51,0.84375,0.8924999833106995,0.3377971351146698,0.32923489809036255
52,0.8550000190734863,0.8824999928474426,0.34388095140457153,0.33963543176651
53,0.8550000190734863,0.8700000047683716,0.3280874490737915,0.3337494730949402
54,0.8581249713897705,0.8675000071525574,0.32738062739372253,0.3408481180667877
55,0.8537499904632568,0.8725000023841858,0.34077709913253784,0.3501691520214081
56,0.8512499928474426,0.8575000166893005,0.342658132314682,0.35571837425231934
57,0.8656250238418579,0.8675000071525574,0.32040318846702576,0.3450751006603241
58,0.8556249737739563,0.8824999928474426,0.32968389987945557,0.3402056396007538
59,0.8612499833106995,0.8600000143051147,0.3274308443069458,0.3435881435871124
60,0.8537499904632568,0.8550000190734863,0.3252323269844055,0.3732168674468994
61,0.8768749833106995,0.8349999785423279,0.3132518529891968,0.36637037992477417
62,0.8637499809265137,0.8650000095367432,0.31978803873062134,0.3781907260417938
63,0.859375,0.862500011920929,0.33835169672966003,0.37785300612449646
64,0.8656250238418579,0.8700000047683716,0.3222012221813202,0.35653987526893616
65,0.8687499761581421,0.8725000023841858,0.3200712203979492,0.37038010358810425
66,0.8687499761581421,0.8774999976158142,0.3107979893684387,0.3529130220413208
67,0.8631250262260437,0.8324999809265137,0.3128829598426819,0.3773910403251648
68,0.8681250214576721,0.862500011920929,0.3165840804576874,0.38456302881240845
69,0.8768749833106995,0.8575000166893005,0.31087103486061096,0.37208378314971924
70,0.8768749833106995,0.8100000023841858,0.3052348792552948,0.43876656889915466
71,0.8812500238418579,0.8450000286102295,0.28449568152427673,0.43471759557724
72,0.8650000095367432,0.8700000047683716,0.31099575757980347,0.3543102741241455
73,0.8774999976158142,0.875,0.27837467193603516,0.3830198347568512
74,0.8843749761581421,0.8650000095367432,0.2989512085914612,0.38392651081085205
75,0.8687499761581421,0.8450000286102295,0.29456987977027893,0.4049654006958008
